-0.369965, 1.823294, 3.059007, 0.845649
-0.532524, 1.795575, -3.065255, 0.846135
-0.702506, 1.732186, -2.867100, 0.836898
-0.835867, 1.646581, -2.714119, 0.830822
-0.947725, 1.546935, -2.550766, 0.838114
-1.039030, 1.425252, -2.374293, 0.836655
-1.111761, 1.286149, -2.182083, 0.838843
-1.160035, 1.157796, -2.059076, 0.832037
-1.183598, 1.042111, -1.955135, 0.841274
-1.203865, 0.890093, -1.785521, 0.843704
-1.200189, 0.773238, -1.693054, 0.837628
-1.178248, 0.618122, -1.548471, 0.842246
-1.150339, 0.497711, -1.431748, 0.849781
-1.107513, 0.389033, -1.304492, 0.846135
-1.040442, 0.264534, -1.133072, 0.841517
-0.945545, 0.144198, -0.967476, 0.842003
-0.816622, 0.032118, -0.789022, 0.835926
-0.675582, -0.057910, -0.642541, 0.837628
-0.518907, -0.119097, -0.476579, 0.840301
-0.373542, -0.153129, -0.342125, 0.846135
-0.229759, -0.174994, -0.182681, 0.846378
-0.091780, -0.171355, -0.060857, 0.840788
0.051688, -0.153106, 0.051867, 0.846621
0.180170, -0.115084, 0.132798, 0.844920
0.334344, -0.055556, 0.305182, 0.850754
0.452298, 0.034847, 0.475274, 0.845649
0.566649, 0.171487, 0.654250, 0.844191
0.660628, 0.357510, 0.863453, 0.828634
0.743229, 0.645971, 1.192789, 0.833738
0.754049, 0.904027, 1.473273, 0.834468
0.730500, 1.069815, 1.636169, 0.840058
0.704381, 1.164400, 1.767383, 0.845406
0.666515, 1.244871, 1.893060, 0.851483
0.608192, 1.347622, 2.046242, 0.842732
0.536234, 1.439205, 2.185285, 0.843704
0.470649, 1.498629, 2.261737, 0.840058
0.390303, 1.569444, 2.348526, 0.841517
0.278528, 1.648526, 2.481024, 0.841031
0.132120, 1.719457, 2.647925, 0.842975
-0.010382, 1.762073, 2.764407, 0.848809
-0.176608, 1.788082, 2.900563, 0.849295